"org.jvnet.hudson:wagon-webdav",1,"org.jvnet.hudson.main:maven-plugin"|
"com.sun.codemodel:codemodel",3,"org.jvnet.jaxb2_commons:jaxb-xjc"|"org.jvnet.jaxb2_commons:jaxb2-basics-jaxb-xjc"|"org.jvnet.localizer:maven-localizer-plugin"|
"org.wicketstuff:wicketstuff-jquery",1,"org.wicketstuff:jquery-examples"|
"javax.jnlp:jnlp",1,"org.swixml:swixml"|
"org.apache.tomcat:tomcat-api",1,"org.ow2.jonas:jonas-web-container-tomcat-7.0-core"|
"xdoclet-plugin-junit:xdoclet-testapp-pojo",1,"xdoclet-plugins:xdoclet-plugin-junit"|
"org.apache.wicket:wicket-core",1,"org.apache.wicket:wicket-spring"|
"xfire:opensaml",2,"org.ow2.jonas.osgi:ws-security"|"org.codehaus.xfire:xfire-ws-security"|
"org.apache.xmlgraphics:batik-dom",1,"org.apache.xmlgraphics:batik-svg-dom"|
"nekohtml:xercesMinimal",1,"org.apache.maven.wagon:wagon-http-shared"|
"net.sourceforge.zip64file:zip64file",1,"org.opf-labs.planets:core-utils"|
"org.fusesource.hawtbuf:hawtbuf",1,"org.fusesource.hawtbuf:hawtbuf-proto"|
"net.sf.hibernate:hibernate",2,"org.nanocontainer:nanocontainer-persistence-hibernate2"|"org.springframework:spring-hibernate"|
"jgroups:jgroups",6,"org.ow2.odis:odis-connection-joram"|"org.objectweb.fractal.bf.connectors:groupcomm-jgroups"|"activemq:activemq-optional"|"org.ow2.util:util-cluster-jgroups"|"org.mentaframework:mentawai"|"org.exoplatform.jcr:exo.jcr.component.ext"|
"com.google.gdata:gdata-client-1.0",3,"org.openengsb.wrapped:com.google.gdata-contacts"|"org.openengsb.wrapped:com.google.gdata-calendar"|"org.openengsb.wrapped:com.google.gdata"|
"org.ow2.easybeans:easybeans-jpa-toplink-essentials-dependency",1,"org.ow2.easybeans:easybeans-uberjar-toplink-essentials"|
"org.apache.lucene:lucene-core",18,"com.hp.hpl.jena:arq"|"org.kohsuke:bokobai"|"org.apache.maven.indexer:indexer-core"|"org.hibernate:hibernate-search"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.5"|"org.jvnet.hypercompass:hypercompass-core"|"org.sonatype.spice:spice-timeline"|"org.trailsframework.examples:compass-library"|"org.neo4j:neo4j-lucene-index"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.4"|"org.springmodules:spring-modules-jcr"|"org.xcmis:xcmis-search-service"|"org.ow2.easybeans.osgi:easybeans-core-for-jonas-hibernate"|"org.nuiton.topia:topia-service-index"|"org.opf-labs.planets:core-techreg"|"org.springmodules:spring-modules-lucene"|"org.sonatype.nexus:nexus-webapp-compile"|"uk.ac.gate:gate-core"|
"javacsv:javacsv",2,"org.objectweb.petals:petals-se-csv"|"org.ow2.petals:petals-se-csv"|
"com.envoisolutions.sxc:sxc-xpath",1,"org.mule.modules:mule-module-sxc"|
"org.apache.karaf.admin:org.apache.karaf.admin.command",1,"org.apache.karaf:apache-karaf"|
"org.ow2.petals:petals-ant",3,"org.ow2.petals.distribution:petals-quickstart"|"org.ow2.petals:petals-standalone"|"org.ow2.petals:petals-platform"|
"org.objectweb.think.minus:minus",3,"org.objectweb.think.minus.applications.pseudoGrub:lxsimenv"|"org.objectweb.think.minus.applications.pseudoGrub:integrator"|"org.objectweb.think.minus.applications.comete:toolset"|
"org.swinglabs:jxlayer",2,"org.nuiton.jaxx:jaxx-demo"|"org.nuiton.jaxx:jaxx-tutorial-validation"|
"org.ow2.frascati.examples:counter-server",2,"org.ow2.frascati.examples:counter-server-explorer-web-application"|"org.ow2.frascati.examples:counter-server-web-application"|
"org.tranql:tranql-connector-derby-common",4,"org.tranql:tranql-connector-derby-client-xa"|"org.tranql:tranql-connector-derby-embed-xa"|"org.tranql:tranql-connector-derby-embed-local"|"org.tranql:tranql-connector-derby-client-local"|
"org.quattor.pan:panc",2,"org.quattor.pan:panc-maven-plugin"|"org.quattor.pan:panc-rpm"|
"org.mule.transports:mule-transport-jbi",2,"org.ow2.jasmine.monitoring:eventswitch-core"|"org.ow2.jasmine.monitoring:eventswitch-core-bundle"|
"cryptix-jce:cryptix-jce-api",1,"org.mule.modules:mule-module-pgp"|
"webmacro:webmacro",1,"org.springmodules:spring-modules-template"|
"net.alchim31.maven:yuicompressor-maven-plugin",1,"org.spiffyui.maven.plugins:maven-spiffyui-plugin"|
"org.openl:org.openl.eclipse.ui.eclipse.feature",1,"org.openl.rules:org.openl.rules.eclipse.site"|
"org.eclipse.jwt.wam:api",1,"org.ow2.scarbo.service:service-bonita4-impl"|
"org.wicketstuff:yui",2,"org.wicketstuff:ddcalendar"|"org.wicketstuff:yui-examples"|
"org.ow2.weblab.core:model",11,"org.ow2.weblab.service:gate-extraction"|"org.ow2.weblab.webservices:parent"|"org.ow2.weblab.webservices:solr-engine-embedded"|"org.ow2.weblab.service:tika-normaliser"|"org.ow2.weblab.service:file-repository"|"org.ow2.weblab.service:solr-engine"|"org.ow2.weblab.service:folder-crawler-service"|"org.ow2.weblab.components.content.webdav:webdav-content-manager"|"org.ow2.weblab.components:parent"|"org.ow2.weblab.iterator:weblab-resource-iterator"|"org.ow2.weblab.service:blank-lines-remover"|
"org.reflext:reflext.jlr",1,"org.reflext:reflext.test-java5"|
"berkeleydb:je",1,"org.opends:openDS"|
"org.ow2.dragon:dragon-api-ws",2,"org.ow2.dragon:dragon-ui"|"org.ow2.dragon:dragon-web-service"|
"org.objectweb.jorm:jorm-api",2,"org.objectweb.jonas:jonas-ejb-container"|"org.ow2.jonas:jonas-ejb-container"|
"org.netbeans.api:org-openide-explorer",1,"org.netbeans.api:org-netbeans-modules-options-api"|
"javax.measure:jsr-275",2,"org.opengis:geoapi-conformance"|"org.opengis:geoapi-parent"|
"org.openid4java:openid4java-server",1,"org.openid4java:openid4java"|
"org.objectweb.fractal.fractaladl:task-deployment",3,"org.objectweb.fractal.bf:fractal-bf-adl"|"org.objectweb.fractal.bf:adl"|"org.objectweb.fractal.fractaladl:fractal-adl"|
"javax.xml.bind:activation",1,"org.opends:openDS"|
"org.openl.rules:org.openl.rules.all.eclipse.feature",1,"org.openl.rules:org.openl.rules.eclipse.site"|
"org.ow2.jonas:jonas-client-core",3,"org.ow2.jonas.assemblies.profiles:jonas-full"|"org.ow2.jonas.assemblies.profiles:micro-jonas"|"org.ow2.jonas.assemblies:profiles"|
"org.jvnet.jaxb2_commons:jaxb2-basics-ant",9,"org.jvnet.jaxb2_commons:jaxb2-basics-sample-modular-ant"|"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-template-basic"|"org.jvnet.jaxb2_commons:jaxb2-basics-sample-po"|"org.jvnet.jaxb2_commons:jaxb2-basics-sample-annotate"|"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-samples-uniprot"|"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-samples-po-customized-toplink"|"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-samples-po-initial"|"org.jvnet.jaxb2_commons:jaxb2-basics-dist"|"org.jvnet.jaxb2_commons:jaxb2-basics-sample-basic"|
"org.apache.maven.doxia:doxia-module-twiki",1,"org.xwiki.rendering:xwiki-rendering-syntax-doxia"|
"org.apache.karaf:org.apache.karaf.exception",1,"org.apache.karaf:apache-karaf"|
"org.jvnet.hudson.plugins:email-ext",1,"org.jvnet.hudson.plugins:view-job-filters"|
"se.vgregion.webbisar:webbisar-core-bc-composite-webcomp",1,"se.vgregion.webbisar:webbisar-core-bc-module-web"|
"org.wamblee:wamblee-support-general",6,"org.wamblee:wamblee-wicket-joe"|"org.wamblee:wamblee-system-general"|"org.wamblee:wamblee-system-spring"|"org.wamblee:wamblee-test-enterprise"|"org.wamblee:wamblee-wicket-components"|"org.wamblee:wamblee-gps"|
"org.springframework.ldap:spring-ldap-core-tiger",4,"se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-composite-webcomp"|"org.springframework.ldap:spring-ldap-odm"|"org.springframework.ldap:spring-ldap-integration-tests"|"se.vgregion.commons-util:commons-util-core-bc-composite-svc-ldap"|
"org.sonatype.runtime.itars:itar-plexus-jsw-app-booter",1,"org.sonatype.nexus:nexus-oss-webapp"|
"org.seleniumhq.selenium:selenium-firefox-driver",2,"org.seleniumhq.selenium:selenium-remote-control"|"org.seleniumhq.selenium:selenium-server"|
"biz.aQute:bndlib",6,"org.ow2.jonas:jonas-extension-loader-core"|"org.ops4j:maven-pax-plugin"|"org.talend.esb.job:org.talend.esb.job.converter"|"org.ops4j.pax.swissbox:pax-swissbox-bnd"|"org.sonatype.tycho:maven-osgi-packaging-plugin"|"org.ops4j.pax.tinybundles:tinybundles"|
"commons-chain:commons-chain",3,"org.exoplatform.jcr:exo.jcr.component.core"|"org.springmodules:spring-modules-jakarta-commons"|"org.apache.struts:struts-core"|
"javax.jms:jms",8,"org.kasource:ka-spring3"|"org.kasource:ka-event-spring3"|"org.ow2.petals:petals-bc-jms"|"org.springframework:spring-remoting"|"org.kasource:ka-event-spring"|"org.mantamq:manta"|"org.ow2.chameleon.rose.jms:org.ow2.chameleon.rose.jms.event-bridge"|"org.kasource:ka-spring"|
"drools:drools",1,"plexus:plexus-drools"|
"com.sun.faces:jsf-impl",1,"org.ow2.jonas:jonas-jsf-mojarra-2.0-core"|
"gnujaxp:gnujaxp",1,"jfree:jfreechart"|
"net.sourceforge.htmlcleaner:htmlcleaner",1,"org.xwiki.commons:xwiki-commons-xml"|
"org.sonatype.plexus:plexus-jetty6",4,"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.spice:plexus-webdav"|"org.sonatype.plexus:plexus-restlet-bridge"|"org.sonatype.nexus:nexus-rest-api"|
"org.jvnet.ogc:sps-v_2_0_0-schema",1,"org.jvnet.ogc:sps-common"|
"org.jvnet.ogc:swecommon-v_1_0_1-schema",3,"org.jvnet.ogc:swecommon-common"|"org.jvnet.ogc:sampling-v_1_0_0-schema"|"org.jvnet.ogc:sos-v_1_0_0-schema"|
"org.sonatype.nexus.plugins:nexus-plugin-console-plugin",2,"org.sonatype.nexus:nexus-test-harness-its"|"org.sonatype.nexus:nexus-oss-webapp"|
"org.wicketstuff:wicketstuff-jasperreports",1,"org.wicketstuff:jasperreports-examples"|
"com.google.android:android",2,"org.pushing-pixels:trident"|"org.pushingpixels:trident"|
"org.sonatype.tycho:maven-osgi-packaging-plugin",4,"org.sonatype.tycho:tycho-emma-its"|"org.sonatype.tycho:tycho-p2-director-plugin"|"org.sonatype.tycho:tycho-p2-publisher-plugin"|"org.sonatype.tycho:tycho-its"|
"org.sonatype.p2.touchpoints:org.sonatype.p2.touchpoint",1,"org.sonatype.maven.plugins:maven-sisu-assembler-plugin"|
"org.hibernate:hibernate-entitymanager",25,"org.kuali.student.common:ks-hibernate"|"se.vgregion.iFeed:iFeed-core-bc-module-portlet"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.5"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.4"|"org.springframework:spring-jpa"|"org.ow2.easybeans.osgi:easybeans-core-for-jonas-hibernate"|"org.vraptor:jpa-example"|"se.vgregion.webbisar:webbisar-tools-data-generator"|"org.ow2.easybeans:easybeans-jpa-hibernate-dependency"|"org.mule.examples:mule-example-geomail"|"org.yestech.maven:maven-hibernate-search"|"se.vgregion.commons-util:commons-util-core-bc-composite-types-jpa"|"org.unitils:unitils-test"|"org.synyx.hades:org.synyx.hades.sample"|"se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-module-portlet"|"se.vgregion.tyck-till:tyck-till-core-bc-module-web"|"org.springframework.flex:spring-flex-core"|"uk.co.opsb:active-collections"|"se.vgregion.iFeed:iFeed-core-bc-module-intsvc"|"se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-module-intsvc"|"org.wicketstuff:wicket-shiro-example-spring-hibernate-native"|"org.wicketstuff:wicket-shiro-example-spring-hibernate"|"se.vgregion.vertikala-prioriteringar:vertikala-prioriteringar-core-bc-module-web"|"org.wamblee:wamblee-hibernate-jpa"|"org.nhind:config-store"|
"org.jvnet.jaxb2_commons:basic",4,"org.ow2.frascati:frascati-introspection-api"|"org.jvnet.jaxb2_commons:samples-basic-ant"|"org.jvnet.hyperjaxb3:hyperjaxb3-hibernate-plugin"|"org.jvnet.jaxb2_commons:samples-modular-ant"|
"org.codehaus.plexus.cache:plexus-cache-api",1,"org.codehaus.plexus.cache:plexus-cache-ehcache"|
"org.eclipse.emf:ecore",3,"org.eclipse.stp.sca:sca-model"|"org.eclipse.gmf.runtime:notation"|"org.openarchitectureware:oaw-dependencies"|
"org.easytesting:fest-util",1,"org.easytesting:fest-assert"|
"org.mule.tools:mule-module-archetype",2,"org.mule.tools:mule-catalog-archetype"|"org.mule.tests.archetypes:module-archetype"|
"org.apache.maven.scm:maven-scm-provider-cvs",1,"statcvs:maven-statcvs-plugin"|
"org.testatoo.core:testatoo-core",1,"org.testatoo.cartridge:cartridge-html4"|
"org.ow2.util:util-scan-impl",3,"org.ow2.bundles:ow2-util-scan-impl"|"org.ow2.easybeans:easybeans-deployment"|"org.ow2.util:util-ee-metadata-common-impl"|
"reference:xdoclet-plugin-qtags",1,"xdoclet-plugins:reference"|
"org.ow2.jonas:jonas-webservices-publish-ant",1,"org.ow2.jonas.assemblies.profiles:jonas-full"|
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.jaxen",1,"org.talend.esb.job:org.talend.esb.job.controller"|
"org.mule.modules:mule-module-scripting",7,"org.mule.tools:mule-tools-schemadocs"|"org.mule.examples:mule-example-geomail"|"org.mule.modules:mule-modules-all"|"org.mule.examples:mule-example-errorhandler"|"org.mule.examples:mule-example-loanbroker-common"|"org.ow2.jasmine.monitoring:eventswitch-core"|"org.ow2.jasmine.monitoring:eventswitch-core-bundle"|
"org.codehaus.plexus:plexus-ant-factory",1,"org.apache.maven:maven-script-ant"|
"org.ow2.jonas.camel:camel-trace-example-bundle",1,"org.ow2.jonas.camel:camel-trace-example-test"|
"org.objectweb.petals.tools.rmi:petals-rmi-server",2,"org.objectweb.petals.tools.rmi:petals-rmi-proxyclient"|"org.objectweb.petals:petals-se-rmi"|
"org.objectweb.jonas:jonas-ejb-container",5,"org.objectweb.jonas:jonas-webservices-axis"|"org.objectweb.jonas:jonas-container-naming"|"org.objectweb.jonas:jonas-ejb-2.1"|"org.objectweb.jonas:jonas-sec-interceptors-iiop"|"org.objectweb.jonas:jonas-server"|
"org.mobicents:mobicents",1,"org.mobicents.maven.plugins:maven-slee-du-plugin"|
"org.nakedobjects:expenses-email",2,"org.nakedobjects:expenses-webapp"|"org.nakedobjects:expenses-dist-server"|
"org.ow2.easybeans.osgi:easybeans-core-classes",4,"org.ow2.jonas:jonas-ejb-easybeans"|"org.ow2.easybeans.osgi:easybeans-core-for-jonas"|"org.ow2.easybeans.osgi:easybeans-modules-core"|"org.ow2.easybeans.osgi:easybeans-core-for-jonas-hibernate"|
"org.apache.ant:ant-nodeps",3,"org.codehaus.mojo.groovy:groovy-mojo-common"|"org.openscm.kundo.plugins:plugin-library"|"uk.ac.gate:gate-core"|
"com.googlecode.apparat:apparat",1,"org.sonatype.flexmojos:flexmojos-test-harness"|
"howl:howl-logger",2,"org.ow2.easybeans.osgi:easybeans-component-jotm"|"activemq:activemq-core"|
"org.ow2.easybeans:easybeans-rar_for_jonas-hibernate",1,"org.ow2.easybeans:ow2-easybeans-jonas"|
"org.sonatype.restsimple:restsimple-jaxrs",4,"org.sonatype.restsimple:restsimple-webdriver"|"org.sonatype.restsimple:restsimple-asmtemplate"|"org.sonatype.restsimple:acceptance-test"|"org.sonatype.restsimple:restsimple-template"|
"org.neociclo.accord.odetteftp:oftp-core",1,"org.neociclo.accord.odetteftp:camel-oftp"|
"org.apache.tapestry:tapestry-framework",1,"org.trailsframework:trails-core"|
"org.jvnet.ogc:swecommon-v_1_0_0-schema",3,"org.jvnet.ogc:swecommon-common"|"org.jvnet.ogc:sps-v_1_0_0-schema"|"org.jvnet.ogc:sensorml-v_1_0_0-schema"|
"org.picocontainer:picocontainer-tck",9,"org.picocontainer.script:picocontainer-script-testmodel"|"org.nanocontainer:nanocontainer-testmodel"|"org.nanocontainer:nanocontainer-webcontainer"|"org.nanocontainer:nanocontainer-rhino"|"org.nanocontainer:nanocontainer-tck"|"org.nanocontainer:nanocontainer-distribution"|"org.nanocontainer:nanocontainer-jruby"|"org.nanocontainer:nanocontainer-jython"|"org.nanocontainer:nanocontainer-parent"|
"org.ow2.jasmine.monitoring:jasmine-eos-rules-manager-server",1,"org.ow2.jasmine.monitoring:jasmine-eos-war"|
"org.sonatype.nexus:nexus-proxy",5,"org.sonatype.nexus:nexus-indexer-lucene-app"|"org.sonatype.nexus:nexus-plugin-test-api"|"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.nexus:nexus-rest-api"|"org.sonatype.nexus.tools:nexus-metadata-rebuild-tool"|
"org.sonatype.security:security-model-xml",2,"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.security.realms:security-xml-realm"|
"org.mod4j:mod4j-datacontract-mm",1,"org.mod4j:mod4j-datacontract-generator"|
"org.kohsuke:access-modifier-annotation",1,"org.kohsuke:access-modifier-checker"|
"org.restlet:org.restlet.ext.jaxrs",2,"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.plexus:plexus-restlet-bridge"|
"net.sf.saxon:saxon",8,"org.jvnet.hyperjaxb2.maven2:maven-hyperjaxb2-plugin"|"org.ow2.dragon:dragon-ui"|"org.mule.modules:mule-module-cxf"|"org.jvnet.jaxbhelp.maven2:maven-jaxbhelp-plugin"|"org.jvnet.hyperjaxb3:hyperjaxb3-hibernate-mapping"|"org.jvnet.hypercompass:hypercompass-core"|"com.thaiopensource:trang"|"org.mule.transports:mule-transport-cxf"|
"org.jdom:saxpath",1,"org.sonatype.plugins.it.applifecycle:app-lifecycle-it-suite"|
"org.sonatype.gossip:gossip-bootstrap",2,"org.sonatype.gossip:gossip-bootstrap-slf4j"|"org.sonatype.gossip:gossip-support"|
"org.eclipse.equinox:app",1,"org.eclipse.core:runtime"|
"org.mule.transports:mule-transport-bpm",2,"org.ow2.jasmine.monitoring:eventswitch-core"|"org.ow2.jasmine.monitoring:eventswitch-core-bundle"|
"org.ow2.petals:petals-cdk-core",18,"org.ow2.petals:petals-bc-channelclient"|"org.ow2.petals:petals-se-quartz"|"org.ow2.petals:petals-bc-ejb"|"org.ow2.petals:petals-sample-helloworld"|"org.ow2.petals:petals-sample-clock"|"org.ow2.petals:petals-bc-sftp"|"org.ow2.petals:petals-se-sca"|"org.ow2.petals:petals-bc-xquare"|"org.ow2.petals:petals-se-orchestra"|"org.ow2.petals:petals-bc-mail"|"org.ow2.petals:petals-se-jsr181-lib"|"org.ow2.petals:petals-se-pojo"|"org.ow2.petals:petals-se-xslt"|"org.ow2.petals:petals-bc-soap"|"org.ow2.petals:petals-se-eip"|"org.ow2.petals:petals-bc-ftp"|"org.ow2.petals:petals-se-validation"|"org.ow2.petals:petals-bc-filetransfer"|
